it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	
815000	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.21398224325759263	0.76181992159434975	0.76181992159434975	0.10149615975456307	0.10149615975456307	0.10149615975456307	0.10149615975456307	0.10149615975456307	0.10149615975456307	0.10149615975456307	0.10149615975456307	0.10149615975456307	0.10149615975456307	0.10149615975456307	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	0.037982469918527995	-0.54783767833675712	-0.54783767833675712	0.11248608350302956	0.11248608350302956	0.11248608350302956	0.11248608350302956	0.11248608350302956	0.11248608350302956	0.11248608350302956	0.11248608350302956	0.11248608350302956	0.11248608350302956	0.11248608350302956	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464	0.17599977333906464
816000	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.18189504055118352	0.90705039984937608	0.90705039984937608	0.094561397315670245	0.094561397315670245	0.094561397315670245	0.094561397315670245	0.094561397315670245	0.094561397315670245	0.094561397315670245	0.094561397315670245	0.094561397315670245	0.094561397315670245	0.094561397315670245	0.094561397315670245	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	0.028448216951465839	-0.72515535929819253	-0.72515535929819253	0.087333643235513278	0.087333643235513278	0.087333643235513278	0.087333643235513278	0.087333643235513278	0.087333643235513278	0.087333643235513278	0.087333643235513278	0.087333643235513278	0.087333643235513278	0.087333643235513278	0.087333643235513278	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767	0.15344682359971767
817000	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.20994065894802971	0.80602790378243505	0.80602790378243505	0.089907217340248258	0.089907217340248258	0.089907217340248258	0.089907217340248258	0.089907217340248258	0.089907217340248258	0.089907217340248258	0.089907217340248258	0.089907217340248258	0.089907217340248258	0.089907217340248258	0.089907217340248258	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	0.069122779720443728	-0.59608724483440534	-0.59608724483440534	0.12003344160778145	0.12003344160778145	0.12003344160778145	0.12003344160778145	0.12003344160778145	0.12003344160778145	0.12003344160778145	0.12003344160778145	0.12003344160778145	0.12003344160778145	0.12003344160778145	0.12003344160778145	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598	0.14081787922758598
818000	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.21864510873164031	0.78102851332334189	0.78102851332334189	0.11713125147628754	0.11713125147628754	0.11713125147628754	0.11713125147628754	0.11713125147628754	0.11713125147628754	0.11713125147628754	0.11713125147628754	0.11713125147628754	0.11713125147628754	0.11713125147628754	0.11713125147628754	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	0.068062495454457084	-0.56238340459170155	-0.56238340459170155	0.10151385725535277	0.10151385725535277	0.10151385725535277	0.10151385725535277	0.10151385725535277	0.10151385725535277	0.10151385725535277	0.10151385725535277	0.10151385725535277	0.10151385725535277	0.10151385725535277	0.10151385725535277	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322	0.15058261327718322
819000	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.23172077203729383	0.67589743833645488	0.67589743833645488	0.1099828499227657	0.1099828499227657	0.1099828499227657	0.1099828499227657	0.1099828499227657	0.1099828499227657	0.1099828499227657	0.1099828499227657	0.1099828499227657	0.1099828499227657	0.1099828499227657	0.1099828499227657	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	0.035084996821934847	-0.44417666629916108	-0.44417666629916108	0.12173792211452812	0.12173792211452812	0.12173792211452812	0.12173792211452812	0.12173792211452812	0.12173792211452812	0.12173792211452812	0.12173792211452812	0.12173792211452812	0.12173792211452812	0.12173792211452812	0.12173792211452812	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897	0.19663577521535897
820000	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.25570682304547931	0.79671931048289479	0.79671931048289479	0.11400141270375858	0.11400141270375858	0.11400141270375858	0.11400141270375858	0.11400141270375858	0.11400141270375858	0.11400141270375858	0.11400141270375858	0.11400141270375858	0.11400141270375858	0.11400141270375858	0.11400141270375858	0.11400141270375858	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	0.042645465857411767	-0.54101248743741548	-0.54101248743741548	0.14170541034172074	0.14170541034172074	0.14170541034172074	0.14170541034172074	0.14170541034172074	0.14170541034172074	0.14170541034172074	0.14170541034172074	0.14170541034172074	0.14170541034172074	0.14170541034172074	0.14170541034172074	0.14170541034172074	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754	0.21306135718806754
821000	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.20728419119906968	0.98759642730261499	0.98759642730261499	0.12515950739203338	0.12515950739203338	0.12515950739203338	0.12515950739203338	0.12515950739203338	0.12515950739203338	0.12515950739203338	0.12515950739203338	0.12515950739203338	0.12515950739203338	0.12515950739203338	0.12515950739203338	0.12515950739203338	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	0.031550517014586069	-0.78031223610354528	-0.78031223610354528	0.082124683807036303	0.082124683807036303	0.082124683807036303	0.082124683807036303	0.082124683807036303	0.082124683807036303	0.082124683807036303	0.082124683807036303	0.082124683807036303	0.082124683807036303	0.082124683807036303	0.082124683807036303	0.082124683807036303	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836	0.1757336741844836
822000	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	0.24528181705997706	1.0157200117126837	1.0157200117126837	0.13304869219697968	0.13304869219697968	0.13304869219697968	0.13304869219697968	0.13304869219697968	0.13304869219697968	0.13304869219697968	0.13304869219697968	0.13304869219697968	0.13304869219697968	0.13304869219697968	0.13304869219697968	0.13304869219697968	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	0.043862401474337856	-0.77043819465270658	-0.77043819465270658	0.11223312486299739	0.11223312486299739	0.11223312486299739	0.11223312486299739	0.11223312486299739	0.11223312486299739	0.11223312486299739	0.11223312486299739	0.11223312486299739	0.11223312486299739	0.11223312486299739	0.11223312486299739	0.11223312486299739	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919	0.20141941558563919
823000	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.24064618255449055	0.72299737502301131	0.72299737502301131	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.14550444177492874	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	0.038066975192738918	-0.48235119246852076	-0.48235119246852076	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.095141740779561806	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164	0.20257920736175164
824000	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.21341572947101048	0.5614001670558999	0.5614001670558999	0.11070213060443131	0.11070213060443131	0.11070213060443131	0.11070213060443131	0.11070213060443131	0.11070213060443131	0.11070213060443131	0.11070213060443131	0.11070213060443131	0.11070213060443131	0.11070213060443131	0.11070213060443131	0.039941663533521861	0.039941663533521861	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	0.028338463237080634	-0.34798443758488939	-0.34798443758488939	0.10271359886657917	0.10271359886657917	0.10271359886657917	0.10271359886657917	0.10271359886657917	0.10271359886657917	0.10271359886657917	0.10271359886657917	0.10271359886657917	0.10271359886657917	0.10271359886657917	0.10271359886657917	0.17347406593748863	0.17347406593748863	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984	0.18507726623392984
825000	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.1944472673491387	0.6548728893022856	0.6548728893022856	0.12423783488568957	0.12423783488568957	0.12423783488568957	0.12423783488568957	0.12423783488568957	0.12423783488568957	0.12423783488568957	0.12423783488568957	0.12423783488568957	0.12423783488568957	0.12423783488568957	0.12423783488568957	0.12423783488568957	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	0.03075747662312488	-0.4604256219531469	-0.4604256219531469	0.070209432463449128	0.070209432463449128	0.070209432463449128	0.070209432463449128	0.070209432463449128	0.070209432463449128	0.070209432463449128	0.070209432463449128	0.070209432463449128	0.070209432463449128	0.070209432463449128	0.070209432463449128	0.070209432463449128	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381	0.16368979072601381
826000	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.19123448363828385	0.81225820257457626	0.81225820257457626	0.12323305784885849	0.12323305784885849	0.12323305784885849	0.12323305784885849	0.12323305784885849	0.12323305784885849	0.12323305784885849	0.12323305784885849	0.12323305784885849	0.12323305784885849	0.12323305784885849	0.12323305784885849	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	0.038094945984531337	-0.62102371893629238	-0.62102371893629238	0.068001425789425363	0.068001425789425363	0.068001425789425363	0.068001425789425363	0.068001425789425363	0.068001425789425363	0.068001425789425363	0.068001425789425363	0.068001425789425363	0.068001425789425363	0.068001425789425363	0.068001425789425363	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252	0.15313953765375252
827000	0.20556872527454029	0.20556872527454029	0.20556872527454029	0.20556872527454029	0.20556872527454029	0.20556872527454029	0.20556872527454029	0.20556872527454029	0.20556872527454029	0.20556872527454029	0.20556872527454029	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.18915462297455185	0.97647781291996538	0.97647781291996538	0.13924927438831874	0.13924927438831874	0.13924927438831874	0.13924927438831874	0.13924927438831874	0.13924927438831874	0.13924927438831874	0.13924927438831874	0.13924927438831874	0.13924927438831874	0.13924927438831874	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	0.043002118147607737	-0.7709090876454251	-0.7709090876454251	0.066319450886221543	0.066319450886221543	0.066319450886221543	0.066319450886221543	0.066319450886221543	0.066319450886221543	0.066319450886221543	0.066319450886221543	0.066319450886221543	0.049905348586233106	0.049905348586233106	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411	0.14615250482694411
828000	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	0.17156236652951837	1.0279282605412365	1.0279282605412365	0.12241609382479776	0.12241609382479776	0.12241609382479776	0.12241609382479776	0.12241609382479776	0.12241609382479776	0.12241609382479776	0.12241609382479776	0.12241609382479776	0.12241609382479776	0.12241609382479776	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	0.038945041649630398	-0.85636589401171814	-0.85636589401171814	0.049146272704720606	0.049146272704720606	0.049146272704720606	0.049146272704720606	0.049146272704720606	0.049146272704720606	0.049146272704720606	0.049146272704720606	0.049146272704720606	0.049146272704720606	0.049146272704720606	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798	0.13261732487988798
829000	0.2106736376494634	0.2106736376494634	0.2106736376494634	0.2106736376494634	0.2106736376494634	0.2106736376494634	0.2106736376494634	0.2106736376494634	0.2106736376494634	0.2106736376494634	0.2106736376494634	0.2106736376494634	0.2106736376494634	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.12675034518965367	0.56995127132308343	0.56995127132308343	0.16468077220157051	0.16468077220157051	0.16468077220157051	0.16468077220157051	0.16468077220157051	0.16468077220157051	0.16468077220157051	0.16468077220157051	0.16468077220157051	0.16468077220157051	0.16468077220157051	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	0.055342264224208744	-0.35927763367362003	-0.35927763367362003	0.045992865447892883	0.045992865447892883	0.045992865447892883	0.045992865447892883	0.045992865447892883	0.045992865447892883	0.045992865447892883	0.045992865447892883	0.045992865447892883	0.045992865447892883	0.045992865447892883	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931	0.071408080965444931
